"","doc_id","sentence","token","upos","Entity","friends_count","country","NewsChannel"
"22386","doc320","family office ceo chairman family office council ned th dan goju ryu karate guitar spurs fan familyoffice familybusiness","chairman","NOUN","Profession",990,NA,"FOX"
"22388","doc320","family office ceo chairman family office council ned th dan goju ryu karate guitar spurs fan familyoffice familybusiness","office","NOUN","Profession",990,NA,"FOX"
"22395","doc320","family office ceo chairman family office council ned th dan goju ryu karate guitar spurs fan familyoffice familybusiness","karate","NOUN","Hobbies",990,NA,"FOX"
"22396","doc320","family office ceo chairman family office council ned th dan goju ryu karate guitar spurs fan familyoffice familybusiness","guitar","NOUN","Hobbies",990,NA,"FOX"
"22404","doc3201","first modern art museum texas","modern","ADJ","Hobbies",562,NA,"FOX"
"22430","doc3203","multi talented content creator entertainer tech fintech lover influencer editor cryptofrica femifactorgmailcom","editor","NOUN","Profession",146754,"Nigeria","FOX"
"22447","doc3206","st coorddesus govt teacher seguin hs usafa husband","teacher","NOUN","Profession",733,NA,"FOX"
"22459","doc3207","dad retired navy veteran backtheblue igy wwgwga patriot constitutionalist catholic americans first foremost oath never expires","patriot","NOUN","Personality",1827,NA,"FOX"
"22461","doc3207","dad retired navy veteran backtheblue igy wwgwga patriot constitutionalist catholic americans first foremost oath never expires","catholic","NOUN","Religion",1827,NA,"FOX"
"22478","doc3208","brooklynborn sassy ua shoe handbag addict ufufbpet mom sebastian uf proud owner construction company ufeuf snapchatiamthebosslady","proud","ADJ","Personality",1054,NA,"FOX"
"22481","doc3208","brooklynborn sassy ua shoe handbag addict ufufbpet mom sebastian uf proud owner construction company ufeuf snapchatiamthebosslady","company","NOUN","Profession",1054,NA,"FOX"
"22497","doc321","benevity global leader workplace giving volunteering grant management programs helps engage ur people make meaningful impact tweets","management","NOUN","Profession",563,NA,"FOX"
"22520","doc3213","workusa military army relationship cool best defending nation","army","NOUN","Profession",841,NA,"FOX"
"22534","doc3214","twotime graduate osu history journalism former publisher week football currently managing sports marketing programs mctix hstix","football","NOUN","Hobbies",375,NA,"FOX"
"22537","doc3214","twotime graduate osu history journalism former publisher week football currently managing sports marketing programs mctix hstix","sports","NOUN","Hobbies",375,NA,"FOX"
"22538","doc3214","twotime graduate osu history journalism former publisher week football currently managing sports marketing programs mctix hstix","marketing","VERB","Profession",375,NA,"FOX"
"22543","doc3215","mech engineer entrepeneur socialactivist biker isupportiyc ufceif u dont stand good bad will flourish instagram httpstcokbrnywtey","engineer","NOUN","Profession",552,NA,"FOX"
"22546","doc3215","mech engineer entrepeneur socialactivist biker isupportiyc ufceif u dont stand good bad will flourish instagram httpstcokbrnywtey","biker","NOUN","Hobbies",552,NA,"FOX"
"22553","doc3215","mech engineer entrepeneur socialactivist biker isupportiyc ufceif u dont stand good bad will flourish instagram httpstcokbrnywtey","good","ADJ","Personality",552,NA,"FOX"
"22595","doc3220","student retired publisher ceo farmer fireman emt god family country pelicanbrief","student","NOUN","Profession",275,NA,"FOX"
"22616","doc3223","writer future activist just easy going guy loves live good life","writer","NOUN","Profession",1850,NA,"FOX"
"22618","doc3223","writer future activist just easy going guy loves live good life","activist","NOUN","Profession",1850,NA,"FOX"
"22625","doc3223","writer future activist just easy going guy loves live good life","good","ADJ","Personality",1850,NA,"FOX"
"22631","doc3225","professional persuader social thinker modern humanitarian enthusiast","professional","ADJ","Profession",2414,NA,"FOX"
"22633","doc3225","professional persuader social thinker modern humanitarian enthusiast","social","ADJ","Profession",2414,NA,"FOX"
"22635","doc3225","professional persuader social thinker modern humanitarian enthusiast","modern","ADJ","Hobbies",2414,NA,"FOX"
"22636","doc3225","professional persuader social thinker modern humanitarian enthusiast","humanitarian","ADJ","Profession",2414,NA,"FOX"
"22641","doc3226","fca uaufef ocu music business ig ericiherron","music","NOUN","Hobbies",714,NA,"FOX"
"22642","doc3226","fca uaufef ocu music business ig ericiherron","business","NOUN","Profession",714,NA,"FOX"
"22653","doc3227","year active duty veteran never forget tattooed brain support president trump time liberal clowns bull maga terrible speller","support","NOUN","Profession",9940,NA,"FOX"
"22663","doc3228","patriot leftofcenter political operative grassroots organizer grad student phi gam amateur historian coffee beer enthusiast retweets u endorsement","patriot","PART","Personality",3230,NA,"FOX"
"22665","doc3228","patriot leftofcenter political operative grassroots organizer grad student phi gam amateur historian coffee beer enthusiast retweets u endorsement","political","ADJ","Profession",3230,NA,"FOX"
"22670","doc3228","patriot leftofcenter political operative grassroots organizer grad student phi gam amateur historian coffee beer enthusiast retweets u endorsement","student","NOUN","Profession",3230,NA,"FOX"
"22709","doc3230","qc engineer reader","engineer","NOUN","Profession",393,NA,"FOX"
"22726","doc3232","onexba crazy pants model flippin amped stuntstand belladonna rba national champ cea summit champ y icancheer model beyouboss","crazy","ADJ","Personality",1214,NA,"FOX"
"22747","doc3234","maga politics diy home design architecture health food art love country proud mag","politics","NOUN","Hobbies",4999,NA,"FOX"
"22750","doc3234","maga politics diy home design architecture health food art love country proud mag","design","NOUN","Profession",4999,NA,"FOX"
"22753","doc3234","maga politics diy home design architecture health food art love country proud mag","food","NOUN","Profession",4999,NA,"FOX"
"22757","doc3234","maga politics diy home design architecture health food art love country proud mag","proud","ADJ","Personality",4999,NA,"FOX"
"22775","doc3235","follow blog exciting recipes tips eating product reviews","product","NOUN","Profession",549,NA,"FOX"
"22778","doc3236","news politics sports horse racing wrestling","politics","NOUN","Hobbies",2550,NA,"FOX"
"22779","doc3236","news politics sports horse racing wrestling","sports","NOUN","Hobbies",2550,NA,"FOX"
"22782","doc3236","news politics sports horse racing wrestling","wrestling","NOUN","Hobbies",2550,NA,"FOX"
"22806","doc324","working video editor vfx years please contact link httpstcozspckugu thank","video","NOUN","Profession",2189,NA,"FOX"
"22807","doc324","working video editor vfx years please contact link httpstcozspckugu thank","editor","NOUN","Profession",2189,NA,"FOX"
"22828","doc3242","advocate soical worker","advocate","ADJ","Profession",4658,NA,"FOX"
"22830","doc3242","advocate soical worker","worker","NOUN","Profession",4658,NA,"FOX"
"22832","doc3243","american university proud brooklynite boweryboys fan","university","NOUN","Profession",1409,NA,"FOX"
"22833","doc3243","american university proud brooklynite boweryboys fan","proud","ADJ","Personality",1409,NA,"FOX"
"22844","doc3244","noble easy going person much like scholarly advocate peace","advocate","ADJ","Profession",624,NA,"FOX"
"22849","doc3245","want start online business dont know startask","business","NOUN","Profession",1060,NA,"FOX"
"22866","doc3247","official voice tommy pickles rugrats buttercup power puff girls happy feet pee wees big adventure n insta realegdaily","happy","ADJ","Personality",891,"Etats-Unis","FOX"
"22885","doc325","family guy carletonueng sports freak senators curavens ottawafuryfc redblacks ottawachampions raptors bluejays manutd fcbarcelona tennis","sports","NOUN","Hobbies",529,NA,"FOX"
"22896","doc325","family guy carletonueng sports freak senators curavens ottawafuryfc redblacks ottawachampions raptors bluejays manutd fcbarcelona tennis","tennis","NOUN","Hobbies",529,NA,"FOX"
"22902","doc3250","era <U+393C><U+3E32>s okay call news media <U+393C><U+3E33>","media","NOUN","Profession",305,NA,"FOX"
"22922","doc3251","disclosure backpack presents things learn make play relating information true changes <U+393C><U+3E33>know<U+393C><U+3E34>","information","NOUN","Profession",376,NA,"FOX"
"22931","doc3252","corporate investigators ufeufe ufccdue diligence ufcc brand protection ufccbackground checks ufccinsurance investigations email infodetectionservicescotz","corporate","ADJ","Profession",4152,NA,"FOX"
"22937","doc3252","corporate investigators ufeufe ufccdue diligence ufcc brand protection ufccbackground checks ufccinsurance investigations email infodetectionservicescotz","brand","X","Profession",4152,NA,"FOX"
"22952","doc3253","hard working man simple easy going cool gentle soul","gentle","ADJ","Personality",456,NA,"FOX"
"22954","doc3254","entrepreneur politician accountant","entrepreneur","NOUN","Profession",492,NA,"FOX"
"22956","doc3254","entrepreneur politician accountant","accountant","NOUN","Profession",492,NA,"FOX"
"22957","doc3255","student economist <U+393C><U+3E35>","student","NOUN","Profession",8392,NA,"FOX"
"22958","doc3255","student economist <U+393C><U+3E35>","economist","NOUN","Profession",8392,NA,"FOX"
"22964","doc3255","moi university <U+393C><U+3E35>","university","NOUN","Profession",8392,NA,"FOX"
"22973","doc3256","born christian telecommunication information engineer pastor kings outreach church ministry repentance holiness","christian","ADJ","Religion",2145,NA,"FOX"
"22975","doc3256","born christian telecommunication information engineer pastor kings outreach church ministry repentance holiness","information","NOUN","Profession",2145,NA,"FOX"
"22976","doc3256","born christian telecommunication information engineer pastor kings outreach church ministry repentance holiness","engineer","NOUN","Profession",2145,NA,"FOX"
"22977","doc3256","born christian telecommunication information engineer pastor kings outreach church ministry repentance holiness","pastor","NOUN","Profession",2145,NA,"FOX"
"22980","doc3256","born christian telecommunication information engineer pastor kings outreach church ministry repentance holiness","church","NOUN","Religion",2145,NA,"FOX"
"23013","doc3260","number one business listings","business","NOUN","Profession",1418,NA,"FOX"
"23019","doc3262","lmkt fullservice technology company based pakistan offering scalable solutions services clients across broad spectrum industries","technology","NOUN","Profession",485,NA,"FOX"
