"","doc_id","sentence","token","upos","Entity","friends_count","country","NewsChannel"
"10099","doc2139","movement stop modern days tyranny vote wisely nigeriauffufecmust great atiku obi presidentuffufecuffufec","movement","NOUN","Profession",689,NA,"CNN"
"10101","doc2139","movement stop modern days tyranny vote wisely nigeriauffufecmust great atiku obi presidentuffufecuffufec","modern","ADJ","Hobbies",689,NA,"CNN"
"10138","doc2142","marketing social media enthusiast adventure travels coffee swim bike run ambassador puremotionsport md social pty ltd","marketing","NOUN","Profession",613,"South Africa","CNN"
"10139","doc2142","marketing social media enthusiast adventure travels coffee swim bike run ambassador puremotionsport md social pty ltd","social","ADJ","Profession",613,"South Africa","CNN"
"10140","doc2142","marketing social media enthusiast adventure travels coffee swim bike run ambassador puremotionsport md social pty ltd","media","NOUN","Profession",613,"South Africa","CNN"
"10146","doc2142","marketing social media enthusiast adventure travels coffee swim bike run ambassador puremotionsport md social pty ltd","bike","NOUN","Hobbies",613,"South Africa","CNN"
"10151","doc2142","marketing social media enthusiast adventure travels coffee swim bike run ambassador puremotionsport md social pty ltd","social","ADJ","Profession",613,"South Africa","CNN"
"10159","doc2143","devoted husband father year fire service emergency services professional avid golfer division director fema tweets","service","NOUN","Profession",360,NA,"CNN"
"10162","doc2143","devoted husband father year fire service emergency services professional avid golfer division director fema tweets","professional","ADJ","Profession",360,NA,"CNN"
"10166","doc2143","devoted husband father year fire service emergency services professional avid golfer division director fema tweets","director","NOUN","Profession",360,NA,"CNN"
"10173","doc2144","phd physics freelancer currently writing loudmagazine thing called nether like metal way like coffee sportingcp fan","writing","VERB","Hobbies",458,NA,"CNN"
"10193","doc2147","providing quality education meet st century needs","quality","NOUN","Profession",526,NA,"CNN"
"10194","doc2147","providing quality education meet st century needs","education","NOUN","Profession",526,NA,"CNN"
"10215","doc2149","sport business management","business","NOUN","Profession",313,NA,"CNN"
"10216","doc2149","sport business management","management","NOUN","Profession",313,NA,"CNN"
"10227","doc2152","conservative maga racists keep racist narratives alive arrest rioters wipe islamic extremists","racist","ADJ","Personality",445,NA,"CNN"
"10239","doc2155","honest every moment life","honest","ADJ","Personality",497,NA,"CNN"
"10245","doc2156","eu constitutional lawyer tweets strictly personal rt endorsement","lawyer","NOUN","Profession",387,NA,"CNN"
"10252","doc2157","kutztown university","university","NOUN","Profession",433,NA,"CNN"
"10258","doc2158","hello im popy rahaman im graphic designer web designer almost two years experience field complete graduation accounting","graphic","ADJ","Profession",4542,NA,"CNN"
"10259","doc2158","hello im popy rahaman im graphic designer web designer almost two years experience field complete graduation accounting","designer","NOUN","Profession",4542,NA,"CNN"
"10260","doc2158","hello im popy rahaman im graphic designer web designer almost two years experience field complete graduation accounting","web","NOUN","Profession",4542,NA,"CNN"
"10261","doc2158","hello im popy rahaman im graphic designer web designer almost two years experience field complete graduation accounting","designer","NOUN","Profession",4542,NA,"CNN"
"10265","doc2158","hello im popy rahaman im graphic designer web designer almost two years experience field complete graduation accounting","experience","NOUN","Profession",4542,NA,"CNN"
"10266","doc2158","hello im popy rahaman im graphic designer web designer almost two years experience field complete graduation accounting","field","NOUN","Profession",4542,NA,"CNN"
"10269","doc2158","hello im popy rahaman im graphic designer web designer almost two years experience field complete graduation accounting","accounting","NOUN","Profession",4542,NA,"CNN"
"10283","doc2160","hi iam professional seo expert dhakabangladeshseo passion","professional","ADJ","Profession",1259,NA,"CNN"
"10295","doc2162","patriot wwgwga stablegenius maga pain qarmy moves ahead promises made promises kept deplorable gunclinger part get wqrd","patriot","PART","Personality",4386,NA,"CNN"
"10317","doc2163","ig odykezie dimohachi ii eco friendly architectural environmental enthusiast foodie eco african","friendly","ADJ","Personality",359,NA,"CNN"
"10318","doc2163","ig odykezie dimohachi ii eco friendly architectural environmental enthusiast foodie eco african","architectural","ADJ","Profession",359,NA,"CNN"
"10319","doc2163","ig odykezie dimohachi ii eco friendly architectural environmental enthusiast foodie eco african","environmental","ADJ","Profession",359,NA,"CNN"
"10321","doc2163","ig odykezie dimohachi ii eco friendly architectural environmental enthusiast foodie eco african","foodie","NOUN","Personality",359,NA,"CNN"
"10327","doc2165","cmo eventmobi technology lover science fiction nerd environmentally sensitive mom three","technology","NOUN","Profession",1500,NA,"CNN"
"10333","doc2165","cmo eventmobi technology lover science fiction nerd environmentally sensitive mom three","sensitive","ADJ","Personality",1500,NA,"CNN"
"10363","doc2168","mentallyill ufa spiritual uf rapper ufa taurus u jokester uf real ufaf illuminati uf occult ue naughty uf pieceofshit ufa followme ufd followback uff tao uf","naughty","NOUN","Personality",24520,NA,"CNN"
"10374","doc217","school transformation new millennium","school","NOUN","Profession",921,NA,"CNN"
"10395","doc2172","food scientist chelsea","food","NOUN","Profession",309,NA,"CNN"
"10396","doc2172","food scientist chelsea","scientist","NOUN","Profession",309,NA,"CNN"
"10402","doc2172","n real madrid fan christian mdc alliance","christian","X","Religion",309,NA,"CNN"
"10414","doc2174","mom chayla ian writer soul lover life","writer","NOUN","Profession",873,NA,"CNN"
"10420","doc2175","faculty front office iihm pune","office","NOUN","Profession",517,NA,"CNN"
"10426","doc2177","uffauffhere support president donald trump realdonaldtrump maga gop vets constitution buildthewall will follow back patriots ufufbuf","support","NOUN","Profession",253,NA,"CNN"
"10449","doc2179","ftm uf selfmade fitness flexx kitchen thisiswhattranslookslike","fitness","NOUN","Profession",830,NA,"CNN"
"10455","doc2180","building sustainable fabric accessory businesses north american markets","building","NOUN","Profession",278,NA,"CNN"
"10469","doc2181","thala veriyan msd fan yuvanani love temple city madurai believe never ever give","temple","NOUN","Religion",546,NA,"CNN"
"10494","doc2185","utomik director marketing communication games","director","NOUN","Profession",675,NA,"CNN"
"10495","doc2185","utomik director marketing communication games","marketing","NOUN","Profession",675,NA,"CNN"
"10497","doc2185","utomik director marketing communication games","games","NOUN","Hobbies",675,NA,"CNN"
"10516","doc2189","keep calm","calm","ADJ","Personality",270,NA,"CNN"
"10545","doc2191","transplan canadian professional traffic transportation engineering company creates thoughtful plans movement urban environments","professional","ADJ","Profession",370,NA,"CNN"
"10546","doc2191","transplan canadian professional traffic transportation engineering company creates thoughtful plans movement urban environments","traffic","NOUN","Profession",370,NA,"CNN"
"10548","doc2191","transplan canadian professional traffic transportation engineering company creates thoughtful plans movement urban environments","engineering","NOUN","Profession",370,NA,"CNN"
"10549","doc2191","transplan canadian professional traffic transportation engineering company creates thoughtful plans movement urban environments","company","NOUN","Profession",370,NA,"CNN"
"10551","doc2191","transplan canadian professional traffic transportation engineering company creates thoughtful plans movement urban environments","thoughtful","ADJ","Personality",370,NA,"CNN"
"10553","doc2191","transplan canadian professional traffic transportation engineering company creates thoughtful plans movement urban environments","movement","NOUN","Profession",370,NA,"CNN"
"10563","doc2193","motor noter petrol head rally nut editor evoindia fastbikesindia msportindiamag road evo car year special feb <U+393C><U+3E31>","editor","NOUN","Profession",881,NA,"CNN"
"10577","doc2194","queenmum passionate family friends humor life business women founder lichthouse businessllc","passionate","ADJ","Personality",320,NA,"CNN"
"10580","doc2194","queenmum passionate family friends humor life business women founder lichthouse businessllc","humor","ADJ","Personality",320,NA,"CNN"
"10582","doc2194","queenmum passionate family friends humor life business women founder lichthouse businessllc","business","NOUN","Profession",320,NA,"CNN"
"10588","doc2195","discipleship social advocacy politics communications travel humour writing ii technology media","social","ADJ","Profession",573,NA,"CNN"
"10590","doc2195","discipleship social advocacy politics communications travel humour writing ii technology media","politics","NOUN","Hobbies",573,NA,"CNN"
"10594","doc2195","discipleship social advocacy politics communications travel humour writing ii technology media","writing","NOUN","Hobbies",573,NA,"CNN"
"10596","doc2195","discipleship social advocacy politics communications travel humour writing ii technology media","technology","NOUN","Profession",573,NA,"CNN"
"10597","doc2195","discipleship social advocacy politics communications travel humour writing ii technology media","media","NOUN","Profession",573,NA,"CNN"
"10599","doc2196","one loyal fan dallas mavericks esports skt","loyal","ADJ","Personality",314,NA,"CNN"
"10609","doc2197","streamer gamer comedian dark humor trash player youtuber twitch streamer mixer streamer attention whore ufufufufuf","humor","NOUN","Personality",293,NA,"CNN"
"10623","doc2198","president gustavo inc brand consultant merchantufe follow xflixofficial ig","brand","ADJ","Profession",883,NA,"CNN"
"10624","doc2198","president gustavo inc brand consultant merchantufe follow xflixofficial ig","consultant","ADJ","Profession",883,NA,"CNN"
"10633","doc2199","illeniumuf chill vibes edm music need wonkyuffuffcuf uf ufblysachristine","music","NOUN","Hobbies",579,NA,"CNN"
"10639","doc22","sofware developer","developer","NOUN","Profession",512,NA,"CNN"
"10641","doc220","aviation consultant traveller husband ramani father evan stevenskylightaviationcom","consultant","NOUN","Profession",740,"Royaume-Uni","CNN"
"10652","doc2200","jeremiah also known rhawkets internet twitch discord moderator several channels servers subscribe pewdiepie","internet","NOUN","Hobbies",582,NA,"CNN"
"10670","doc2202","political commentary unapologetic left liberal proud pseudosecularantiislamistantihinduvta human extremists either side stay away","political","ADJ","Profession",4161,NA,"CNN"
"10675","doc2202","political commentary unapologetic left liberal proud pseudosecularantiislamistantihinduvta human extremists either side stay away","proud","ADJ","Personality",4161,NA,"CNN"
"10684","doc2203","reconnect nature<U+393C><U+3E32>s rhythms homes make planet healthier radical sustainability delivered nodeforgood liveradically","nature","NOUN","Profession",351,NA,"CNN"
